,trade_date,open,close,high,low,pre_close,change,pct_chg,ts_code
516,20180409,30104.32,30229.58,30514.8,29909.37,29844.94,384.64,1.2888,HSI
517,20180404,30244.22,29518.69,30329.08,29518.69,30180.1,-661.41,-2.1915,HSI
518,20180403,29927.88,30180.1,30269.28,29755.36,30093.38,86.72,0.2882,HSI
519,20180329,30154.18,30093.38,30252.95,29819.63,30022.53,70.85,0.236,HSI
520,20180328,30510.38,30022.53,30637.21,30022.53,30790.83,-768.3,-2.4952,HSI
521,20180327,30985.75,30790.83,30985.75,30738.76,30548.77,242.06,0.7924,HSI
522,20180326,30267.07,30548.77,30548.77,29995.16,30309.29,239.48,0.7901,HSI
523,20180323,29930.23,30309.29,30320.31,29930.23,31071.05,-761.76,-2.4517,HSI
524,20180322,31575.93,31071.05,31686.67,31018.44,31414.52,-343.47,-1.0933,HSI
525,20180321,31811.98,31414.52,31978.14,31381.54,31549.93,-135.41,-0.4292,HSI
526,20180320,31315.42,31549.93,31576.05,31183.4,31513.76,36.17,0.1148,HSI
527,20180319,31370.47,31513.76,31656.3,31244.62,31501.97,11.79,0.0374,HSI
528,20180316,31363.03,31501.97,31564.78,31337.45,31541.1,-39.13,-0.1241,HSI
529,20180315,31181.15,31541.1,31583.38,31121.66,31435.01,106.09,0.3375,HSI
530,20180314,31321.79,31435.01,31453.48,31141.85,31601.45,-166.44,-0.5267,HSI
531,20180313,31570.2,31601.45,31709.99,31461.47,31594.33,7.12,0.0225,HSI
532,20180312,31536.3,31594.33,31607.58,31342.48,30996.21,598.12,1.9297,HSI
533,20180309,30858.27,30996.21,30996.21,30840.8,30654.52,341.69,1.1146,HSI
534,20180308,30523.68,30654.52,30724.03,30428.61,30196.92,457.6,1.5154,HSI
535,20180307,30323.77,30196.92,30673.08,30117.4,30510.73,-313.81,-1.0285,HSI
536,20180306,30380.96,30510.73,30620.06,30129.8,29886.39,624.34,2.089,HSI
537,20180305,30524.26,29886.39,30679.47,29852.42,30583.45,-697.06,-2.2792,HSI
538,20180302,30611.1,30583.45,30670.94,30477.95,31044.25,-460.8,-1.4843,HSI
539,20180301,30476.99,31044.25,31081.68,30453.82,30844.72,199.53,0.6469,HSI
540,20180228,31037.41,30844.72,31061.76,30703.9,31268.66,-423.94,-1.3558,HSI
541,20180227,31790.85,31268.66,31798.98,31141.52,31498.6,-229.94,-0.73,HSI
542,20180226,31528.29,31498.6,31567.46,31273.95,31267.17,231.43,0.7402,HSI
543,20180223,31289.08,31267.17,31386.81,31149.32,30965.68,301.49,0.9736,HSI
544,20180222,31084.45,30965.68,31195.27,30930.1,31431.89,-466.21,-1.4832,HSI
545,20180214,30024.47,30515.6,30637.23,29968.54,29839.53,676.07,2.2657,HSI
546,20180213,29850.15,29839.53,30169.0,29783.1,29459.63,379.9,1.2896,HSI
547,20180212,29713.08,29459.63,29801.52,29459.63,29507.42,-47.79,-0.162,HSI
548,20180209,29679.21,29507.42,29679.21,29129.26,30451.27,-943.85,-3.0995,HSI
549,20180208,30555.8,30451.27,30739.11,30251.32,30323.2,128.07,0.4223,HSI
550,20180207,31378.35,30323.2,31472.47,30292.15,30595.42,-272.22,-0.8897,HSI
551,20180206,31028.68,30595.42,31286.03,30577.83,32245.22,-1649.8,-5.1164,HSI
552,20180205,31715.56,32245.22,32394.87,31712.02,32601.78,-356.56,-1.0937,HSI
553,20180202,32569.01,32601.78,32778.51,32321.42,32642.09,-40.31,-0.1235,HSI
554,20180201,32950.3,32642.09,33048.04,32642.09,32887.27,-245.18,-0.7455,HSI
555,20180131,32435.76,32887.27,32933.98,32330.39,32607.29,279.98,0.8586,HSI
556,20180130,32751.72,32607.29,32976.75,32501.35,32966.89,-359.6,-1.0908,HSI
557,20180129,33335.48,32966.89,33484.08,32897.04,33154.12,-187.23,-0.5647,HSI
558,20180126,32836.28,33154.12,33223.58,32794.13,32654.45,499.67,1.5302,HSI
559,20180125,32979.38,32654.45,32998.05,32650.22,32958.69,-304.24,-0.9231,HSI
560,20180124,32907.23,32958.69,33018.71,32728.51,32930.7,27.99,0.085,HSI
561,20180123,32606.14,32930.7,32930.7,32554.23,32393.41,537.29,1.6586,HSI
562,20180122,32276.96,32393.41,32417.23,32046.84,32254.89,138.52,0.4295,HSI
563,20180119,32142.16,32254.89,32254.89,31986.0,32121.94,132.95,0.4139,HSI
564,20180118,32148.45,32121.94,32233.81,31869.7,31983.41,138.53,0.4331,HSI
565,20180117,31825.52,31983.41,31983.41,31642.27,31904.75,78.66,0.2465,HSI
566,20180116,31423.62,31904.75,31904.75,31423.62,31338.87,565.88,1.8057,HSI
567,20180115,31702.56,31338.87,31733.18,31265.25,31412.54,-73.67,-0.2345,HSI
568,20180112,31298.05,31412.54,31412.54,31198.36,31120.39,292.15,0.9388,HSI
569,20180111,31066.21,31120.39,31133.18,30950.07,31073.72,46.67,0.1502,HSI
570,20180110,31009.24,31073.72,31267.57,30928.58,31011.41,62.31,0.2009,HSI
571,20180109,30933.51,31011.41,31056.7,30852.43,30899.53,111.88,0.3621,HSI
572,20180108,30895.09,30899.53,30929.15,30732.54,30814.64,84.89,0.2755,HSI
573,20180105,30893.86,30814.64,30911.01,30638.53,30736.48,78.16,0.2543,HSI
574,20180104,30691.71,30736.48,30796.93,30560.43,30560.95,175.53,0.5744,HSI
575,20180103,30658.73,30560.95,30724.32,30456.76,30515.31,45.64,0.1496,HSI
576,20180102,30028.29,30515.31,30515.31,30028.29,29919.15,596.16,1.9926,HSI
577,20171229,29914.05,29919.15,29997.96,29849.31,29863.71,55.44,0.1856,HSI
578,20171228,29684.79,29863.71,29873.1,29661.06,29597.66,266.05,0.8989,HSI
579,20171227,29632.97,29597.66,29693.82,29516.51,29578.01,19.65,0.0664,HSI
580,20171222,29505.05,29578.01,29578.01,29413.86,29367.06,210.95,0.7183,HSI
581,20171221,29209.64,29367.06,29431.81,29145.13,29234.09,132.97,0.4548,HSI
582,20171220,29199.29,29234.09,29326.52,29159.28,29253.66,-19.57,-0.0669,HSI
583,20171219,29193.74,29253.66,29339.11,29144.17,29050.41,203.25,0.6996,HSI
584,20171218,28923.53,29050.41,29143.33,28821.19,28848.11,202.3,0.7013,HSI
585,20171215,29000.11,28848.11,29017.66,28738.84,29166.38,-318.27,-1.0912,HSI
586,20171214,29335.76,29166.38,29367.51,29047.61,29222.1,-55.72,-0.1907,HSI
587,20171213,28856.78,29222.1,29276.67,28707.6,28793.88,428.22,1.4872,HSI
588,20171212,28972.74,28793.88,29066.77,28745.73,28965.29,-171.41,-0.5918,HSI
589,20171211,28645.41,28965.29,28998.51,28645.41,28639.85,325.44,1.1363,HSI
590,20171208,28400.01,28639.85,28705.76,28344.39,28303.19,336.66,1.1895,HSI
591,20171207,28366.14,28303.19,28478.34,28134.93,28224.8,78.39,0.2777,HSI
592,20171206,28850.36,28224.8,28929.21,28204.53,28842.8,-618.0,-2.1426,HSI
593,20171205,28898.58,28842.8,29124.24,28838.12,29138.28,-295.48,-1.0141,HSI
594,20171204,28951.19,29138.28,29343.78,28803.19,29074.24,64.04,0.2203,HSI
595,20171201,29261.31,29074.24,29345.97,29028.76,29177.35,-103.11,-0.3534,HSI
596,20171130,29340.27,29177.35,29353.51,29127.3,29623.83,-446.48,-1.5072,HSI
597,20171129,29813.94,29623.83,29831.19,29563.39,29680.85,-57.02,-0.1921,HSI
598,20171128,29608.64,29680.85,29687.45,29334.59,29686.19,-5.34,-0.018,HSI
599,20171127,29857.65,29686.19,29859.11,29610.96,29866.32,-180.13,-0.6031,HSI
600,20171124,29788.18,29866.32,29918.92,29696.59,29707.94,158.38,0.5331,HSI
601,20171123,30033.18,29707.94,30169.99,29593.79,30003.49,-295.55,-0.9851,HSI
602,20171122,30087.19,30003.49,30199.69,29911.07,29818.07,185.42,0.6218,HSI
603,20171121,29369.69,29818.07,29818.07,29343.48,29260.31,557.76,1.9062,HSI
604,20171120,29227.08,29260.31,29299.87,29089.58,29199.04,61.27,0.2098,HSI
605,20171117,29214.36,29199.04,29341.92,29158.35,29018.76,180.28,0.6213,HSI
606,20171116,28963.77,29018.76,29095.49,28877.76,28851.69,167.07,0.5791,HSI
607,20171115,29026.11,28851.69,29106.49,28851.69,29152.12,-300.43,-1.0306,HSI
608,20171114,29272.1,29152.12,29320.03,29143.63,29182.18,-30.06,-0.103,HSI
609,20171113,29058.23,29182.18,29258.5,29058.23,29120.92,61.26,0.2104,HSI
610,20171110,29060.13,29120.92,29237.85,29036.45,29136.57,-15.65,-0.0537,HSI
611,20171109,28987.79,29136.57,29192.51,28960.05,28907.6,228.97,0.7921,HSI
612,20171108,28950.5,28907.6,29123.44,28885.07,28994.34,-86.74,-0.2992,HSI
613,20171107,28715.4,28994.34,29017.4,28715.07,28596.8,397.54,1.3902,HSI
614,20171106,28616.35,28596.8,28650.79,28137.77,28603.61,-6.81,-0.0238,HSI
615,20171103,28603.51,28603.61,28661.29,28542.66,28518.64,84.97,0.2979,HSI
616,20171102,28604.95,28518.64,28643.58,28492.2,28594.06,-75.42,-0.2638,HSI
617,20171101,28387.55,28594.06,28606.59,28329.5,28245.54,348.52,1.2339,HSI
618,20171031,28247.0,28245.54,28354.11,28183.79,28336.19,-90.65,-0.3199,HSI
619,20171030,28585.15,28336.19,28650.82,28336.19,28438.85,-102.66,-0.361,HSI
620,20171027,28332.91,28438.85,28494.52,28305.73,28202.38,236.47,0.8385,HSI
621,20171026,28165.61,28202.38,28316.2,28102.75,28302.89,-100.51,-0.3551,HSI
622,20171025,28238.85,28302.89,28387.21,28198.56,28154.97,147.92,0.5254,HSI
623,20171024,28232.62,28154.97,28356.1,28098.83,28305.88,-150.91,-0.5331,HSI
624,20171023,28557.8,28305.88,28557.8,28253.32,28487.24,-181.36,-0.6366,HSI
625,20171020,28360.02,28487.24,28519.76,28313.7,28159.09,328.15,1.1653,HSI
626,20171019,28783.85,28159.09,28798.78,28094.54,28711.76,-552.67,-1.9249,HSI
627,20171018,28636.2,28711.76,28729.34,28629.73,28697.49,14.27,0.0497,HSI
628,20171017,28777.18,28697.49,28777.18,28641.95,28692.8,4.69,0.0163,HSI
629,20171016,28661.98,28692.8,28792.06,28620.38,28476.43,216.37,0.7598,HSI
630,20171013,28423.65,28476.43,28492.39,28369.87,28459.03,17.4,0.0611,HSI
631,20171012,28431.05,28459.03,28528.71,28343.32,28389.57,69.46,0.2447,HSI
632,20171011,28622.01,28389.57,28625.66,28330.73,28490.83,-101.26,-0.3554,HSI
633,20171010,28334.92,28490.83,28503.84,28260.2,28326.59,164.24,0.5798,HSI
634,20171009,28440.17,28326.59,28488.35,28282.01,28458.04,-131.45,-0.4619,HSI
635,20170929,27492.13,27554.3,27581.13,27383.16,27421.6,132.7,0.4839,HSI
636,20170928,27661.27,27421.6,27665.16,27421.6,27642.43,-220.83,-0.7989,HSI
637,20170927,27503.05,27642.43,27673.4,27503.05,27513.01,129.42,0.4704,HSI
638,20170926,27308.61,27513.01,27567.88,27300.37,27500.34,12.67,0.0461,HSI
639,20170925,27851.54,27500.34,27851.54,27476.27,27880.53,-380.19,-1.3636,HSI
640,20170922,27949.83,27880.53,27960.92,27845.52,28110.33,-229.8,-0.8175,HSI
641,20170921,28091.24,28110.33,28184.37,28046.94,28127.8,-17.47,-0.0621,HSI
642,20170920,28099.29,28127.8,28149.36,28013.11,28051.41,76.39,0.2723,HSI
643,20170919,28200.54,28051.41,28248.12,28032.17,28159.77,-108.36,-0.3848,HSI
644,20170918,27971.37,28159.77,28160.39,27917.18,27807.59,352.18,1.2665,HSI
645,20170915,27736.6,27807.59,27893.58,27514.04,27777.2,30.39,0.1094,HSI
646,20170914,27788.84,27777.2,27895.07,27699.09,27894.08,-116.88,-0.419,HSI
647,20170913,27984.27,27894.08,27984.27,27751.28,27972.24,-78.16,-0.2794,HSI
648,20170912,28068.7,27972.24,28071.54,27883.83,27955.13,17.11,0.0612,HSI
649,20170911,27877.69,27955.13,27976.98,27859.0,27668.47,286.66,1.0361,HSI
650,20170908,27571.59,27668.47,27708.09,27569.13,27522.92,145.55,0.5288,HSI
651,20170907,27817.87,27522.92,27817.87,27492.82,27613.76,-90.84,-0.329,HSI
652,20170906,27671.56,27613.76,27684.26,27421.79,27741.35,-127.59,-0.4599,HSI
653,20170905,27797.44,27741.35,27871.76,27685.3,27740.26,1.09,0.0039,HSI
654,20170904,27881.71,27740.26,27884.46,27662.29,27953.16,-212.9,-0.7616,HSI
655,20170901,28015.22,27953.16,28116.7,27915.44,27970.3,-17.14,-0.0613,HSI
656,20170831,27934.45,27970.3,27994.06,27861.48,28094.61,-124.31,-0.4425,HSI
657,20170830,27957.74,28094.61,28127.9,27912.82,27765.01,329.6,1.1871,HSI
658,20170829,27744.58,27765.01,27839.83,27638.73,27863.29,-98.28,-0.3527,HSI
659,20170828,27905.59,27863.29,28071.59,27806.05,27848.16,15.13,0.0543,HSI
660,20170825,27539.11,27848.16,27878.37,27480.11,27518.6,329.56,1.1976,HSI
661,20170824,27642.23,27518.6,27642.23,27485.87,27401.67,116.93,0.4267,HSI
662,20170822,27322.2,27401.67,27509.06,27316.08,27154.68,246.99,0.9096,HSI
663,20170821,27100.63,27154.68,27221.31,27086.43,27047.57,107.11,0.396,HSI
664,20170818,26999.6,27047.57,27236.32,26951.92,27344.22,-296.65,-1.0849,HSI
665,20170817,27610.29,27344.22,27624.52,27302.48,27409.07,-64.85,-0.2366,HSI
666,20170816,27238.81,27409.07,27422.3,27238.81,27174.96,234.11,0.8615,HSI
667,20170815,27371.25,27174.96,27438.42,27174.96,27250.23,-75.27,-0.2762,HSI
668,20170814,27091.77,27250.23,27268.23,27032.4,26883.51,366.72,1.3641,HSI
669,20170811,27000.43,26883.51,27184.21,26863.71,27444.0,-560.49,-2.0423,HSI
670,20170810,27791.36,27444.0,27791.36,27267.03,27757.09,-313.09,-1.128,HSI
671,20170809,27760.08,27757.09,27876.12,27602.66,27854.91,-97.82,-0.3512,HSI
672,20170808,27684.6,27854.91,27867.56,27626.19,27690.36,164.55,0.5943,HSI
673,20170807,27665.71,27690.36,27731.92,27629.2,27562.68,127.68,0.4632,HSI
674,20170804,27564.71,27562.68,27615.03,27508.11,27531.01,31.67,0.115,HSI
675,20170803,27533.51,27531.01,27601.05,27399.58,27607.38,-76.37,-0.2766,HSI
676,20170802,27645.28,27607.38,27747.35,27570.5,27540.23,67.15,0.2438,HSI
677,20170801,27326.04,27540.23,27558.0,27326.04,27323.99,216.24,0.7914,HSI
678,20170731,27048.45,27323.99,27324.38,27045.41,26979.39,344.6,1.2773,HSI
679,20170728,27007.97,26979.39,27047.88,26928.44,27131.17,-151.78,-0.5594,HSI
680,20170727,27002.7,27131.17,27169.15,26962.03,26941.02,190.15,0.7058,HSI
681,20170726,26960.81,26941.02,27007.27,26786.63,26852.05,88.97,0.3313,HSI
682,20170725,26847.58,26852.05,26889.7,26799.77,26846.83,5.22,0.0194,HSI
683,20170724,26720.04,26846.83,26882.0,26674.5,26706.09,140.74,0.527,HSI
684,20170721,26777.44,26706.09,26778.42,26663.25,26740.21,-34.12,-0.1276,HSI
685,20170720,26770.48,26740.21,26794.18,26632.98,26672.16,68.05,0.2551,HSI
686,20170719,26561.81,26672.16,26682.64,26541.56,26524.94,147.22,0.555,HSI
687,20170718,26489.52,26524.94,26540.17,26381.14,26470.58,54.36,0.2054,HSI
688,20170717,26572.92,26470.58,26618.66,26353.83,26389.23,81.35,0.3083,HSI
689,20170714,26416.68,26389.23,26416.68,26295.99,26346.17,43.06,0.1634,HSI
690,20170713,26340.29,26346.17,26383.76,26255.31,26043.64,302.53,1.1616,HSI
691,20170712,25991.35,26043.64,26147.3,25991.35,25877.64,166.0,0.6415,HSI
692,20170711,25605.19,25877.64,25941.47,25596.21,25500.06,377.58,1.4807,HSI
693,20170710,25392.03,25500.06,25622.75,25331.95,25340.85,159.21,0.6283,HSI
694,20170707,25377.21,25340.85,25409.9,25315.91,25465.22,-124.37,-0.4884,HSI
695,20170706,25574.57,25465.22,25599.7,25436.83,25521.97,-56.75,-0.2224,HSI
696,20170705,25354.38,25521.97,25559.18,25199.86,25389.01,132.96,0.5237,HSI
697,20170704,25782.85,25389.01,25838.27,25251.72,25784.17,-395.16,-1.5326,HSI
698,20170703,25654.77,25784.17,25821.39,25654.77,25764.58,19.59,0.076,HSI
699,20170630,25679.64,25764.58,25816.25,25661.43,25965.42,-200.84,-0.7735,HSI
700,20170629,25872.93,25965.42,25965.42,25814.8,25683.5,281.92,1.0977,HSI
701,20170628,25735.21,25683.5,25821.36,25625.71,25839.99,-156.49,-0.6056,HSI
702,20170627,25911.2,25839.99,25929.61,25780.69,25871.89,-31.9,-0.1233,HSI
703,20170626,25727.93,25871.89,25875.48,25720.38,25670.05,201.84,0.7863,HSI
704,20170623,25724.28,25670.05,25770.37,25648.77,25674.53,-4.48,-0.0174,HSI
705,20170622,25597.46,25674.53,25867.94,25597.46,25694.58,-20.05,-0.078,HSI
706,20170621,25752.27,25694.58,25846.52,25575.98,25843.04,-148.46,-0.5745,HSI
707,20170620,26028.43,25843.04,26043.1,25833.93,25924.55,-81.51,-0.3144,HSI
708,20170619,25736.2,25924.55,25939.72,25735.07,25626.49,298.06,1.1631,HSI
709,20170616,25601.81,25626.49,25719.97,25557.8,25565.34,61.15,0.2392,HSI
710,20170615,25772.28,25565.34,25772.28,25565.34,25875.9,-310.56,-1.2002,HSI
711,20170614,25915.46,25875.9,25915.46,25713.02,25852.1,23.8,0.0921,HSI
712,20170613,25826.52,25852.1,25883.22,25722.63,25708.04,144.06,0.5604,HSI
713,20170612,25925.45,25708.04,25957.78,25689.23,26030.29,-322.25,-1.238,HSI
714,20170609,26090.33,26030.29,26090.33,25922.68,26063.06,-32.77,-0.1257,HSI
715,20170608,25974.0,26063.06,26069.98,25923.21,25974.16,88.9,0.3423,HSI
716,20170607,26025.21,25974.16,26073.44,25898.82,25997.14,-22.98,-0.0884,HSI
717,20170606,25819.53,25997.14,26019.01,25805.02,25862.99,134.15,0.5187,HSI
718,20170605,25976.36,25862.99,25998.66,25801.84,25924.05,-61.06,-0.2355,HSI
719,20170602,25926.06,25924.05,25973.0,25851.85,25809.22,114.83,0.4449,HSI
720,20170601,25736.35,25809.22,25834.75,25614.61,25660.65,148.57,0.579,HSI
721,20170531,25706.45,25660.65,25817.95,25650.06,25701.63,-40.98,-0.1594,HSI
722,20170526,25670.98,25639.27,25724.4,25588.7,25630.78,8.49,0.0331,HSI
723,20170525,25511.46,25630.78,25680.67,25491.78,25428.5,202.28,0.7955,HSI
724,20170524,25382.26,25428.5,25428.5,25296.66,25403.15,25.35,0.0998,HSI
725,20170523,25415.57,25403.15,25486.98,25307.27,25391.34,11.81,0.0465,HSI
726,20170522,25318.29,25391.34,25450.04,25201.34,25174.87,216.47,0.8599,HSI
727,20170519,25171.66,25174.87,25266.22,25124.06,25136.52,38.35,0.1526,HSI
728,20170518,25034.19,25136.52,25263.81,25025.05,25293.63,-157.11,-0.6211,HSI
729,20170517,25355.76,25293.63,25374.95,25245.44,25335.94,-42.31,-0.167,HSI
730,20170516,25413.35,25335.94,25413.35,25228.46,25371.59,-35.65,-0.1405,HSI
731,20170515,25233.31,25371.59,25385.72,25213.47,25156.34,215.25,0.8556,HSI
732,20170512,25126.48,25156.34,25211.28,25087.32,25125.55,30.79,0.1225,HSI
733,20170511,25101.53,25125.55,25203.54,25024.76,25015.42,110.13,0.4402,HSI
734,20170510,24931.82,25015.42,25164.97,24931.82,24889.03,126.39,0.5078,HSI
735,20170509,24656.95,24889.03,24889.83,24548.97,24577.91,311.12,1.2659,HSI
736,20170508,24604.29,24577.91,24624.21,24476.2,24476.35,101.56,0.4149,HSI
737,20170505,24625.35,24476.35,24634.28,24358.72,24683.88,-207.53,-0.8408,HSI
738,20170504,24680.45,24683.88,24683.88,24530.93,24696.13,-12.25,-0.0496,HSI
739,20170502,24773.8,24696.13,24773.8,24577.33,24615.13,81.0,0.3291,HSI
740,20170428,24691.29,24615.13,24697.03,24563.77,24698.48,-83.35,-0.3375,HSI
741,20170427,24663.1,24698.48,24717.44,24455.12,24578.43,120.05,0.4884,HSI
742,20170426,24563.25,24578.43,24637.85,24515.23,24455.94,122.49,0.5009,HSI
743,20170425,24204.78,24455.94,24455.94,24201.91,24139.48,316.46,1.311,HSI
744,20170424,24185.76,24139.48,24206.44,23958.18,24042.02,97.46,0.4054,HSI
745,20170421,24143.04,24042.02,24190.14,23991.87,24056.98,-14.96,-0.0622,HSI
746,20170420,23851.02,24056.98,24058.87,23827.07,23825.88,231.1,0.97,HSI
747,20170419,23875.98,23825.88,23893.14,23723.87,23924.54,-98.66,-0.4124,HSI
748,20170418,24268.17,23924.54,24276.31,23892.59,24261.66,-337.12,-1.3895,HSI
749,20170413,24173.42,24261.66,24378.38,24158.16,24313.5,-51.84,-0.2132,HSI
750,20170412,24068.91,24313.5,24313.5,23994.13,24088.46,225.04,0.9342,HSI
751,20170411,24280.87,24088.46,24318.15,24007.85,24262.18,-173.72,-0.716,HSI
752,20170410,24302.01,24262.18,24314.66,24215.54,24267.3,-5.12,-0.0211,HSI
753,20170407,24247.01,24267.3,24268.39,23982.4,24273.72,-6.42,-0.0264,HSI
754,20170406,24310.41,24273.72,24381.63,24210.69,24400.8,-127.08,-0.5208,HSI
755,20170405,24370.95,24400.8,24400.8,24166.01,24261.48,139.32,0.5742,HSI
756,20170331,24305.53,24111.59,24329.98,24105.38,24301.09,-189.5,-0.7798,HSI
757,20170330,24429.12,24301.09,24431.12,24250.4,24392.05,-90.96,-0.3729,HSI
758,20170329,24470.66,24392.05,24470.66,24330.7,24345.87,46.18,0.1897,HSI
759,20170328,24329.17,24345.87,24360.0,24274.52,24193.7,152.17,0.629,HSI
760,20170327,24235.69,24193.7,24434.9,24138.78,24358.27,-164.57,-0.6756,HSI
761,20170324,24396.41,24358.27,24420.77,24263.17,24327.7,30.57,0.1257,HSI
762,20170323,24381.04,24327.7,24466.73,24271.26,24320.41,7.29,0.03,HSI
763,20170322,24336.33,24320.41,24380.42,24207.1,24593.12,-272.71,-1.1089,HSI
764,20170321,24565.73,24593.12,24656.65,24500.35,24501.99,91.13,0.3719,HSI
765,20170320,24312.57,24501.99,24501.99,24312.57,24309.93,192.06,0.79,HSI
766,20170317,24376.13,24309.93,24385.81,24237.97,24288.28,21.65,0.0891,HSI
767,20170316,24101.98,24288.28,24288.28,24003.75,23792.85,495.43,2.0823,HSI
768,20170315,23705.07,23792.85,23842.81,23645.51,23827.95,-35.1,-0.1473,HSI
769,20170314,23871.0,23827.95,23918.12,23768.34,23829.67,-1.72,-0.0072,HSI
770,20170313,23643.3,23829.67,23877.59,23567.93,23568.67,261.0,1.1074,HSI
771,20170310,23534.98,23568.67,23603.77,23438.86,23501.56,67.11,0.2856,HSI
772,20170309,23667.77,23501.56,23673.58,23456.06,23782.27,-280.71,-1.1803,HSI
